doi,author,title,year,abstract,journal
10.1075/jhl.6.1.04lep,Ville Leppänen,Gothic evidence for the pronunciation of Greek in the fourth century AD,2016,"
The Gothic Bible offers valuable secondary evidence for the pronunciation of Greek in the fourth century AD. However, inferences based on such data may result in a vicious circle, as the interpretation of Gothic is, to a great extent, dependent on the historical details of contemporary Greek. I show that a circular argument can be avoided by using a novel method, which is based on the comparison of transcription correspondences of Greek loan words and biblical names occurring in the Greek original and the Gothic version. I test the method by applying it to three example cases. The first concerns the aspirated stops φ, θ, χ: Gothic evidence confirms the fricativization of these stops. The second case concerns the potential fricativization of voiced stops β, δ, γ: the results are inconclusive, which is an important finding, since this shows that Gothic cannot be used as evidence for the fricativization of these stops. The third case concerns front vowels: Gothic evidence confirms the coalescence of αι and ε on the one hand, and ει and ῑ on the other, while it also indicates that η was not (yet) pronounced as [iː] in the fourth century AD.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.6.1.05iga,Iván Igartua,"Nesset, Tore. 2015. How Russian Came To Be the Way It Is: A Student’s Guide to the History of the Russian Language",2016, ,JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.6.1.06pal,Enrique L. Palancar,"Operstein, Natalie & Aaron Huey Sonnenschein, eds. 2015. Valence Changes in Zapotec: Synchrony, Diachrony, Typology",2016, ,JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22012.bur,Roslyn Burns,Balancing social determinism vs. sound change,2023,"
This paper investigates the relationship between social and phonetic motivations for language change in Fang (Bantoid). While previous research has proposed that innovations in Fang arose due to social need and lack phonetic motivation (Mve et al. 2019; Good, Di Carlo & Tschonghongei 2020), I propose that there is a phonetic motivation and the social situation, at best, was a pathway for the innovation to gain wider adoption in the population. I provide comparative and language-internal evidence that the Fang innovations are driven by two interconnected processes, palatalization and spirantization, triggered by high vowels. These processes have been obscured synchronically in part due to the phonemic merger of *i > ə in some parts of the paradigm, thus making the alternations look phonetically unmotivated.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22008.kil,Marwan Kilani,"On the traces of “apples”, “plums”, and “pears”",2023,"
Wanderwords are a very common phenomenon among the languages of the world, but they are rarely discussed in
					detail. Their paths of spreading are often considered hardly reconstructible and their origins beyond reach, and being
					non-inherited, they are often ignored by the linguists working on the history of the languages involved. The present article
					questions both these tendencies, as it aims at exploring, as far as possible, the origins and interconnections of a series of
					related words referring to “apples”, “plums”, and other fruits attested in various languages and language families of the Near
					East. The article has two goals. First, to try to reconstruct the borrowing chains and general spread of these terms, thus going
					as close as possible to their putative origin. Second, to provide a test case and an illustration of a general methodological
					framework that can be used to study the history of such wanderwords.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22009.oja,Ana Elvira Ojanguren López,Old English perspectives on the complement shift,2023,"
This article gathers a motivated inventory of Old English self-manipulative verbs, including Abstain verbs and Refrain verbs, analyses their semantics and syntax and offers diachronic perspectives on the replacement of that-clause complementation with the from + -ing construction. Such perspectives go in two directions. Firstly, the semantics of the that-clause remains intact throughout the change to the from + -ing construction. Secondly, deverbal nominalisations contribute to the semantics and syntax required by the gerund. The main conclusion is that Refrain verbs are exceptional because the competition leading to the Complement Shift does not hold between finite and non-finite clauses, but between finite clauses and deverbal nominalisations. This has two important consequences: the status of derived nominal linked predications must be acknowledged, and deverbal nominalisations must occupy the top of the syntactic ranking of clause linkage.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22059.bla,José Luis Blas Arroyo,Individual variation and frequency change in Early Modern Spanish,2023,"
Based on a corpus of private correspondence written by twelve influential political and cultural figures in
					eighteenth-century Spain, this article discusses several hypotheses about the role of individual variation in language change. The
					study analyses five variables undergoing change in early modern Spanish and examines the idiolectal use of the traditional
					variants. Several conclusions are drawn from the results. The first is that idiolectal patterns vary considerably from one
					variable to another. Those variants that were clearly in the majority at the time or have undergone slower change processes are
					more consistent with in-between profiles.
On the other hand, those variants that are more clearly declining or undergoing abrupt changes are represented by
					more refractory patterns. Still, these profiles are not uniform, so a specific type of variation in one variant does not exclude
					others. The results concerning the most decisive period in the configuration of the idiolectal distributions are less conclusive,
					mainly due to the imbalances in the representativeness of the samples. However, among the variables better represented in the
					corpus, the end of adolescence – set at 18 in this study – seems to be the most significant, in line with some well-known
					hypotheses in the literature. Nevertheless, we have also detected a few cases of changes in adulthood. Finally, the data support
					the dominance of stability in syntactic variation, suggesting that speakers change little once their idiolectal distributions have
					been established. Even so, some longitudinal changes are found, albeit in a recurrent direction: the replacement of traditional
					forms by alternative, more prestigious variants.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.21029.cec,"Radek Čech, Pavel Kosek, Olga Navrátilová, Ján Mačutek","Development of the word order of the reflexive enclitic sě/se dependent on a finite verb in Czech
					translations of the Gospel of Matthew from the 14th to the 21st century",2023,"
The paper studies the development of several properties of the reflexive enclitic
						sě/se dependent on a finite verb in the Czech language. We focus on the word order position
					of the reflexive and on the influence which the length of the initial phrase has on the position. We also investigate the shift of
					the reflexive from an enclitic into a prosodically indifferent clitic. Nine Czech translations of the Gospel of Matthew from the
					14th to the 21st century are used as language material.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.21037.mou,Céline Mounole,Alignment variations in  the diachrony of Basque,2023,"
Besides highly grammaticalized analytic verb forms that constitute the system’s main tense, aspect, and mood
					forms, Basque has a handful of less grammaticalized periphrases for secondary aspectual and modal meanings. In both older and more
					recent texts, some of these periphrases have been reanalyzed as monoclausal and readjusted in accordance with the auxiliated
					verb’s argument structure. This readjustment or actualization process involves changes in two respects: case-marking and
					indexation through auxiliary change. The reanalysis and actualization of theses periphrases seem to be driven by analogy with
					highly extended and frequent analytic verb forms. With regard to their actualization, it seems to depend on three factors: word
					order, valency of the auxiliated verb, and plural patient agreement.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22040.nar,Edoardo Nardi,The spread of participial clauses  in Biblical Greek,2023,"
In this study, a construction marginally found in Ancient Greek is addressed, namely the participial clause, which is a clause whose main verb is a participle. This construction displays a considerable increase in frequency in Biblical Greek (mainly between the 2nd century bce and the 2nd century ce), which is the language found in Judaeo-Christian literature and which features, in various ways and to various degrees, the influence of Semitic languages. Since the participial clause is a very common construction in these tongues, wherein it even exhibits increasing productivity and frequency at the time at issue, I suggest that the frequency increase observed in Greek should be attributed to the influence of these Semitic languages, with a crucial role played by multilingualism. The issue is addressed from the perspective of language contact, which provides the theoretical and terminological frame by which the phenomenon is individuated and defined.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22018.bea,Rosemary G. Beam de Azcona,The tonal morphology of the potential  in Coatec Zapotec (Di′zhke′),2023,"
While the phenomenon of tonogenesis is well represented in the literature, diachronic tone change in already-tonal
					languages has received less attention. This paper considers two types of tonal morphology used to mark the “potential”
					inflectional category on verbs in Coatec Zapotec (aka Di′zhke′). Some verbs are marked with upstep. Coatec upstepped tones are
					emergent tonal contrasts that are developing out of high register allotones which assimilated to a historical high tone on a
					now-deleted preceding syllable. Other verbs display patterns of tone ablaut such that a verb with underlying low or falling tone
					surfaces with high or rising in the potential. Both upstep and tone ablaut in Coatec can be traced to an earlier floating high
					tone that could dock onto different syllables according to a set of ranked constraints. Using a combination of internal and
					comparative reconstruction, details of the earlier tonal system are revealed. This is the first published treatment of
					Proto-Zapotec tone since Swadesh (1947) and the first paper to address tone in
					Proto-Zapotecan and Proto Core Zapotec. *ʔ is revealed to have been a consonant through the Core Zapotec period, suggesting that
					the complex systems of phonation contrasts found in some Central Zapotec languages are a recent development. Cases of tonal
					contrasts developing out of phonation contrasts are known from Southeast Asia, but Zapotec phonation contrasts arose out of
					interaction between the glottal consonant and pre-existing tonal contrasts. An exploration of the morphological environments
					conducive to upstep leads to new discoveries about Zapotecan derivational voice prefixes and reveals the origins of perfective
					allomorphy.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22030.ner,"Verónica Nercesian, Nicolás Arellano","Vowel shifts in Middle Wichi  (Mataguayan family, South America)",2023,"
This paper analyzes vowel shifts in Wichi (Mataguayan, South America) between the 18th and early 20th centuries,
					some of which contributed to the emergence of the Pilcomayeño and Bermejeño dialects. Based on a historical database and using the
					comparative method, we date the vowel shift over the period we have named as Middle Wichi. At the early stage of
					this period, the /e/ > /a/ lowering is analyzed as a sporadic change, spread across the dialects in part of the vocabulary. At
					a later stage, the chain shift /ɑ/ > /o/ > /u/ > /e, i/, the merger of /u/ with /e/ and /i/, and the sporadic change of
					/i/>/e/ lowering in some words took place in Bermejeño. The paper explores implications in the implementation of sound change,
					the regular changes and the lexical diffusion, in particular, in chain shifting. It also explores some connections with other
					Mataguayan languages in both the lowering e>a and the possible causes of the changes. Thus, the paper contributes to the
					historical study of the Wichi language and the Mataguayan family in the Gran Chaco area in South America.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.21038.cha,Hilary Chappell,From oblique to core case in the Southern Min languages,2023,"
This study sets out to discuss the evolution from oblique to core case as a manifestation of overtly-marked
					nominative-accusative alignment in Sinitic languages. This is due to the emergence of a type of ‘optional’ marking on preverbal
					direct objects in a construction type that has become widespread in Sinitic (Chappell &
						Verstraete 2019). In particular, I examine spoken discourse data from Taiwanese Southern Min whose comitative
					preposition, ka7
, has grammaticalized into an optional object marker. It is argued that this marker is
					undergoing morphologization into a direct object index (doi) on the main verb in the predicate, subsequent to the
					omission of the resumptive pronoun it governs. The new index takes over this function of cross-referencing the lexical direct
					object, typically located in the immediately preceding discourse, if not in clause-initial position.
In an epilogue, I also briefly treat the evolution of local cases such as the allative and the perlative to
					optional object markers in the Southern Min languages of Shantou and Jieyang, situated in Guangdong Province, China. Both of these
					are extremely rare sources in the Sinitic family, yet common in Tibeto-Burman and Romance languages. The approach adopted is in
					harmony with recent diachronic studies which target source morphosyntax in order to explain the emergence of a variety of
					synchronic patterns, all bearing similar discourse and grammatical functions (Cristofaro &
						Zúñiga 2018).
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22031.sch,Stefan Schneider,Construct types in language change,2023,"
This article combines ideas and concepts deriving from grammaticalization studies, cognitive linguistics and
					construction grammar. Specifically, it takes three important ideas developed within grammaticalization research, namely
						untypical context, bridging or critical context and isolating or
						switch context (Evans & Wilkins 2000, 2006; Heine 2002), and remodels them with the concepts construct and
						construction. This enables the definition of three salient construct types present in historical corpora that
					are placed in the continuum between individual variation and language change: extensional constructs, ambiguous
						constructs and adaptive constructs. Each construct type characterizes a specific phase in language
					change. The data presented as illustration of the construct types stem from historical and contemporary corpora of written French,
					Italian and Spanish.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22048.lar,Ezra la Roi,Polarity reversal constructions and counterfactuals in Ancient Greek,2023,"
Polarity reversal has recently been argued to be the defining characteristic of counterfactuality. Ancient Greek
					had a diverse set of constructions which bring about polarity reversal that is not the direct result of a negation marker nor do
					they all express a counterfactual meaning. It is the aim of this paper to detail the major differences between these constructions
					synchronically and especially diachronically, focusing on counterfactual mood forms, counterfactual modal verbs, avertives
					(almost+past (im)perfective), non-counterfactual rhetorical questions and non-standard wishes. As a historically varied
					constructional group, these constructions bring about polarity reversal in different ways with different implicatures (e.g.,
					counterfactual, contradictory, undesirable), but they most importantly differ in their diachronic conventionalization of polarity
					reversal. Whereas counterfactuals conventionalize their polarity reversal in various ways (e.g., changing temporal reference,
					counterfactual implicature transfer), non-counterfactual polarity reversal constructions create polarity reversal as a synchronic
					implicature through pragmatic means (e.g., a rhetorical question identifying a contradictory presupposition in the common ground
					or a non-standard wish evaluating an undesirable outcome to the speaker).
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22033.col,Vincent Collette,‘Common nighthawk’ (Chordeiles minor)  in Algonquian and Siouan languages,2023,"
Some North American indigenous languages have names for ‘common nighthawk’ (Chordeiles minor)’, ‘robin’, and ‘bird’ that are strikingly similar phonetically and have served to advocate long-distance genetic relationships among language families. While the Algonquian proto-form for ‘nighthawk’ has a rather straightforward pedigree, this is not the case for Siouan languages. Despite their phonetic resemblance, the ornithonyms for ‘nighthawk’ in half a dozen Siouan languages are unrelated; some are mimetic innovations and others are borrowed. This article analyses how and why ornithonyms are problematic in the application of the comparative method, a reality that affects the validity of long-distance claims, and offers alternative ways to deal with this issue. While ornithonyms can be inherited and undergo all the regular sound changes (or not) like other words, they are also problematic in many respects. First, they can be onomatopoetic and imitate the cry or call of the bird in question – a feature that accounts for their cross-linguistic similarity. Second, they can undergo ad hoc mimetic reshaping or become lexically contaminated based on phonetic similarity with other ornithonyms or words with which they are associated culturally. Third and last, they can be borrowed internally or externally. However, despite these comparative pitfalls (i.e., that some phonetically similar forms in a language family are not cognates), the analysis shows that our understanding of ornithological nomenclature can be enhanced by considering elements of ornithology, mythology, ethnographic knowledge, sayings, and puns pertaining to birds.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22026.mos,Ann-Marie Moser,The ups and downs of relative particles  in German diachrony,2023,"
The aim and scope of this article is to take a closer look at the functions and semantics of the three relative
                    particles da, so, and wo, and to show that they have developed differently over a period from
                    1350 to 1800, continuing up to our modern dialects and the standard language. We will focus on wo because it is
                    the only relativizer which is attested both as locative relative and as general relative clause marker, and we will propose that
                        wo has extended its functional domain from a locative relative to a general relative marker. We will
                    furthermore discuss if there has been a grammaticalization path “relative locative > general relative clause marker” in German
                    diachrony or not. Finally, we will suggest that standardization processes are responsible for the different degrees of functional
                    extension of wo attested in the historical/modern varieties and the standard language.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.21056.ras,"Mohammad Rasekh-Mahand, Mehdi Parizadeh",Different functions of ‘rā’ in New Persian,2023,"
Persian has a polyfunctional case marker, ‘rā’, which diachronically varies greatly in the range
					of functions it covers. In this paper, we give an account of different case functions of ‘rā’, in New Persian, an
					era from the 8th century (C.E.) to present. To analyze the functionality of ‘rā’ in different texts, we selected
					78 books from the New and Contemporary Persian eras and studied one thousand tokens of ‘rā’ from each century.
					The data show that ‘rā’ has been a polyfunctional case marker in New Persian, marking about 13 different case
					roles. Its main role was to mark direct objects, and gradually it has become its sole function in Contemporary Persian. However,
					during the time span, some of the ‘rā’-marked roles remained constant and some of them replaced
						‘rā’ with other adpositions. We follow a historical semantic map approach as a typological grid to examine
					our data. The findings show that ‘rā’ has shifted from animate to inanimate concepts gradually. While in the 12th
					century about 750 out of 1000 (about 75%) roles marked with ‘rā’ were animate, it has decreased to about 400 out
					of 1000 (about 42%) in the 19th century and less than 30% in the 20th century. Our data show that ‘rā’ has not
					gone further to mark inanimate relations, and it has gone toward core case roles, specifically direct object.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22032.yam,Aaron Yamada,A diachronic analysis of Spanish alg- series and n- series items in negated clauses,2023,"
While previous studies have analyzed the changing nature of polarity items (PIs) in Latin (see Gianollo 2018, 2020) and the licensing conditions of PIs in modern languages (see Homer 2021), less research has analyzed the diachronic behavior of PIs in the development of the Spanish language. The present study takes a quantitative approach to historical corpus data in showing that in older varieties of Spanish, there was an increased degree of competition between items of the alg- series (i.e., alguno ‘some’) and items of the n- series (i.e., ninguno ‘none’) in negated clauses which later decreased as the language entered its modern age. We find that the competition between these items in negated clauses is influenced by factors such as register, the syntactic role of the PI, and activation status (following Larrivée 2012, 2017). These data provide quantitative support for Martins (2000), who suggested that earlier forms of Spanish exhibited more versatile licensing conditions of PIs, and that this variation gradually decreased over time due to a greater salience of the n- series in negated clauses. In total, the present work aims to use corpus data to connect historical linguistic research to theoretical approaches regarding the contemporary usage of PIs.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22017.rak,György Rákosi,"The NP-strategy for Expressing Reciprocity: Typology, History, Syntax and Semantics",2023, ,JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.00013.edi,,Editor’s Corner,2022, ,JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22014.lyu,"Ekaterina Lyutikova, Andrei Sideltsev",Relative construction in Hittite,2022,"
The paper proposes a novel structural analysis of Hittite determinate relative clauses on the basis of a corpus
					study considering a wider and fuller array of Hittite data than ever before. In Hittite, relative wh-phrases
					attest a wide range of linear positions: first/initial, clause-second, immediately preverbal or even postverbal. We build upon the
					current assumption that wh-pronouns are clitics and thus their placement is determined by the syntax-prosody
					interface. As for the syntactic component, we argue against the in situ construal of
					wh-elements. Instead, we propose that what linearly appears to be clause-second, preverbal or postverbal position
					of the wh-pronoun is structurally associated with Spec, FinP. The prosodic component is provided by the
					standardly acknowledged prosodic inversion, but the prosodic domain for the placement of wh-clitics is not
					clausal (CP), it is rather to be identified with a smaller domain within CP, namely, FinP. We also provide the first ever
					systematic treatment of split wh-phrases which are highly problematic for existing approaches but are fully
					accounted for by our analysis.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.21007.gia,Thanasis Giannaris,Perfects in IE Languages and Beyond,2022, ,JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22016.alv,Angeliki Alvanoudi,The Rise of Discourse Markers,2022, ,JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.21025.lee,Man Hei Lee,Phonological features of Caijia that are notable from a diachronic perspective,2022,"
This study sets out several phonological features in Caijia that are notable from a diachronic point of view. The Caijia language is an endangered language spoken in northwestern Guìzhōu, China. It was first formally documented in the early 1980s and is generally viewed as a Sinitic language. Some aspects of Caijia phonology are noteworthy from the perspective of historical phonology. There exist features which cannot be accounted for in terms of Middle Chinese (MC), such as the retention of the contrast between Old Chinese (OC) T-type and L-type onsets in words with d- or dr- in Middle Chinese. Moreover, Caijia also demonstrates features which are observed or preserved in Middle Chinese, but absent in mainstream modern Sinitic varieties, including the retention of bilabial stops in words with initials Fēi/Fū/Fèng. This study will also explore the implications certain phonological features have for the classification of Caijia in the Sinitic clade and examine the relationship between Caijia and Bai.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.22001.koc,Petr Kocharov,Anticausatives in Classical Armenian,2022,"
The present study contributes to the description of the coding of anticausatives and causative-anticausative
					alternation in Classical Armenian based on conventional typologically-oriented questionnaires and a dataset of verbs attested in
					the Armenian translation of the Bible. The synchronic evidence is then analyzed from a diachronic perspective with an outlook on
					modern varieties of Armenian and the Proto-Indo-European reconstruction.
It is argued that discriminating between the derivational and inflectional tiers allows for a better explanation
					of the morphological links between the patterns used to code causative-anticausative alternation in verbs of different semantic
					types. According to preliminary quantitative estimations, the overall valency orientation of Classical Armenian is dominated by a
					nondirected equipollent coding strategy. Altogether, when coded by transitivizing pairs, causative-anticausative alternation shows
					preference for noncausal verbs of the a-conjugation, the paradigm of which typically combines equipollent
					perfective forms with labile imperfective ones.
An improved descriptive model enables a better cross-linguistic alignment of coding patterns as illustrated by
					comparing Classical Armenian to other cognate languages. Classical Armenian provides additional evidence on the typologically
					common split in the coding of causative-anticausative pairs. Whereas the transitivizing and equipollent (and marginally
					suppletive) patterns are diachronically stable within the prehistory of Armenian, the labile strategy constitutes a major
					innovation typical for the imperfective part of the verbal paradigm.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.21046.law,James Law,Regularity of semantic change  in Romance anatomical terms,2022,"
While semantic change is notoriously idiosyncratic, cross-linguistic evidence suggests some general trends in the
					directions and mechanisms of semantic shifts. Notable among these are trends applying to the target domain of the human body, a
					domain that has received considerable attention due to its universality. However, broad surveys of many languages risk missing
					significant details. Data from the Dictionnaire étymologique et cognitif des langues romanes (DECOLAR) on the
					etymologies of terms for 97 body parts in 14 Romance languages calls some proposed trends into question. In particular,
					counterexamples are found to a supposed unidirectional shift from visible parts to the wholes that include them. Analysis of
					individual changes reveals contextual factors that can cause a lexical trend to not apply. The findings contribute to a more
					complex model of metaphorization and metonymization, the primary processes involved in lexical semantic change.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.21033.san,"Israel Sanz-Sánchez, María Irene Moyna",Children as agents of language change,2022,"
This paper explores the operation of child language acquisition as a critical factor in some forms of language change. It proposes a sociohistorical model that incorporates the potential for young children to function as linguistic agents in certain environments, characterized by unpredictable variation in the input, lack of normative mechanisms, and the possibility for the emergence of peer networks among children. The model is then applied to explain a well-documented but poorly understood phonological change in the history of Latin American Spanish: the simplification of the system of sibilants in 16th-century Colonial Spanish. This change was nestled in ecological environments characterized by intense contact among L1 and L2 speakers of several varieties of Iberian and non-Iberian languages, as well as the rapid breakdown and reshaping of social networks. We argue that, in the absence of strong normative pressures, the advantages of certain options for early acquisition were crucial in the eventual creation and generalization of a new sociolinguistic norm. This study is methodologically innovative in that it combines not just archival evidence and sociohistorical information, but also present-day acquisitional data. The latter offers a piece often missing in sociohistorical accounts of language change.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.21008.bea,Rosemary G. Beam de Azcona,The historical dialectology of stative morphology in Zapotecan,2022,"
This paper updates the reconstruction of the stative aspect prefix in Proto-Zapotecan as *n- and tracks
                    innovations in stative marking. An early change is proposed to have deleted preconsonantal nasals, rendering segmentally unmarked
                    stative forms of consonant-initial verbs in varieties of Zapotec then spoken in and around the city of Monte Albán. Contact with
                    Chatino may be a factor in the retention of preconsonantal *n in Zapotec varieties spoken to the south. A fuller stative prefix,
                    usually *na-, arose later from a grammaticalized form of the stative-marked copula (Munro
                        2007; Uchihara 2021). *na- is more productive than *n- and
                    provides the basis for a new proposed “Eastern Zapotec” genetic grouping. However, the isogloss for *na- crosscuts the earlier
                    isogloss for preconsonantal nasal deletion, showing that any model of Zapotecan linguistic history needs to address not only
                    divergence but also convergence. Ethnohistorical and archaeological evidence provide a social context to the linguistic changes
                    discussed.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.21026.mei,Barbara Meisterernst,The negative cycle in Chinese,2022,"
The present discussion proposes that renewal processes in the domain of negation manifest themselves predominantly
                    in the change from bi-morphemic, synthetic negation to analytic negation neg+aux by introducing a new auxiliary verb as
                    verbal head. Some of these new verbs may subsequently be merged with the negator resulting into new bi-morphemic negation. The
                    proposed analyticization process accounts for different kinds of complex negation, including aspectual and modal negation, the
                    copula and negative focus markers. I propose a unified mechanism for the morpho-syntactic processes, which change the system of
                    negation in Chinese. Two morpho-syntactic factors contribute to this particular grammaticalization process of Chinese: (1) the
                    diachronically consistent head initial word order within the functional and the lexical (CP/vP) domains (with the
                    exception of sentence-final particles); and (2) the morpho-phonological rule that negation has to attach directly to aux,
                    i.e., to a weak verbal head. Based on particularly the second constraint, I propose that only the combination
                        neg+aux
mod leads to the emergence of new fused negators constituting the head of a Negative/Modal phrase,
                    i.e., a negative phrase (NegP) with modal features. The renewal process of the verbal heads of bi-morphemic negation is caused by
                    semantic bleaching and an increasing intransparency of the negator which triggers the grammaticalization of new (often defective)
                    lexical verbs via upward movement from the lexical to the functional domain. It accounts for the grammaticalization of the
                    aspectual negator wèi
未, of the
                    (negative) copula of Early Archaic Chinese into focus marker and complementizer, and for the replacement of synthetic by analytic
                    modal negation neg
mod > neg+aux
mod.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.21016.kis,"Lena Borise, Katalin É. Kiss",The emergence of conjunctions  and phrasal coordination in Khanty,2022,"
Prior to widespread contact with Russian, Khanty (Uralic; Finno-Ugric) did not have overt conjunctions or phrasal
          coordination. Instead, Khanty texts from the late 19th–early 20th centuries only include examples of conjunction-less clausal juxtaposition,
          which was used for both clausal and phrasal coordination. By comparing Khanty texts over the 20th century, we trace the emergence of overt
          conjunctions and coordination of phrasal constituents. We show that overt conjunctions first appeared in the context of clausal
          coordination, followed by coordination of smaller phrases. Based on novel elicitation data, we demonstrate that, in contemporary Khanty, (i)
          overt conjunctions are commonplace, (ii) coordinated clausal constituents may be derived via phrasal coordination or clausal coordination
          with conjunction reduction/ellipsis, but (iii) ellipsis of syntactic heads is banned (nouns & postpositions) or dispreferred (verbs).
          Based on this diachronic picture, we conclude that the coordination of phrasal constituents only emerged in Khanty once overt conjunctions
          became available. We derive this correlation from the Maximize On-line Processing principle (Hawkins
            2004), and show that this maxim, usually invoked in the context of speech planning and production, can be successfully applied to
          modelling language change.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.21003.wan,"Florian Wandl, Darya Kavitskaya",On the reconstruction of contrastive secondary palatalization in Common Slavic,2022,"
Contrastive secondary palatalization is a feature typically associated with Slavic. However, this contrast is
                    present only in some contemporary Slavic languages, such as Ukrainian, Eastern Bulgarian, Russian, and Upper and Lower Sorbian.
                    Thus, a question arises as to whether the secondary palatalization contrast represents a Common Slavic inheritance, and how it
                    should be reconstructed. Providing such a reconstruction is important for the field of Slavic historical phonology, as well as for
                    the general understanding of the development of consonant inventories with palatal consonants and the development of secondary
                    palatalization contrasts in the world’s languages. By considering several historical scenarios, we show that /r/ : /rj/
                    is the only secondary palatalization contrast that can be reconstructed to a pre-stage common to all of Slavic. While pursuing the
                    reconstruction, we use supporting evidence from the typology of sound change and the typology of consonantal inventories in the
                    world’s languages, as well as relative chronology.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.21020.chi,"Katia Chirkova, Zev Handel",Diachronic developments in fricative  + nasal sequences,2022,"
Through comparison of regular sound correspondences in three closely related Tibeto-Burman (TB) languages, Ersu,
                    Lizu, and Duoxu (collectively “ELD”), informed by external comparison with other TB languages and recent phonetic analyses of the
                    production of voiceless nasals, we reconstruct *fricative-nasal sequences in their common ancestor, Proto-ELD.
In the development of these historic clusters, two pathways of change can be recognized. Their difference lies in
                    the divergent relative phasing of velic and oral gestures in the original fricative-nasal sequences:


(i)

fricative weakening (from a tight cluster): *FN > N̥ > h̃ > x



(ii)

fricative strengthening (from a loose cluster): *F-n > *F-t > t > k or *F‑n > s



The different reflexes observed in Ersu, Lizu, and Duoxu represent different points along these two developmental
                    pathways. These reconstructions and pathways of development have implications for our understanding of both universal (phonetic)
                    and language-specific aspects of change in fricative-nasal sequences. The first pathway makes it possible to explore the process
                    of nasal devoicing beyond voiceless nasals so as to enrich our understanding of nasal devoicing in natural languages. The
                    co-existence of two opposite pathways of change, on the other hand, provides insights into the morphological and syllabic
                    structure of words with contiguous fricative-nasal sequences in ELD languages at different points in time – insights that may be
                    valuable in examining the history of other languages and language families beyond the ELD cluster.
",JOURNAL OF HISTORICAL LINGUISTICS
10.1075/jhl.20054.bos,"Sara Pacchiarotti, Koen Bostoen",Erratic velars in West-Coastal Bantu,2022,"
In this article, we present the first quantitative study of what we call multiple unconditioned reflexes (MUR) in
					Bantu, more specifically of Proto-Bantu velar stops *k and *g in the West-Coastal Bantu (WCB) branch of the Bantu language family.
					MUR, also known as “doubles reflexes” in Bantu studies, represent a situation where one and the same proto-sound has two or more
					reflexes in a given language which cannot be accounted for by phonological conditioning and/or lexical borrowing. This diachronic
					irregularity has been explained in Bantu historical linguistics, and Niger-Congo studies more broadly, by reconstructing either an
					additional series of consonants (phonemic merger) or a latent conditioning that went lost (phonemic split). We show that MUR
					should not be explained, but rather taken as an indicator of the same pervasive irregularity of sound change reported in other
					parts of the world that are highly multilingual and lack a neat overlap between distinct languages and communities. Along with
					widespread multilingualism, we assess lexical diffusion, substrate influence, and spread-over-spread events in Bantu language
					history as complementary explanations for the rise of MUR in WCB.
",JOURNAL OF HISTORICAL LINGUISTICS
